Cruise,Station,        Date,Cast,CTD_btl,   Longitude,Latitude,     Depth,     Sal0,     Sal1,       T0,       T1,Sigma_0,Sigma_11,      Sbeox_0,Sbeox_1,Sbeox_pcnt,Fluorescence,Beam_Attn,Beam_Trans,      Par,     pH,   PO4,SiOH_4,    NO3,   NO2,   NH4
RR1804,     12,  2018-04-01,  13,     24,  -110.00038,16.70748,     2.481,  34.0921,  34.0909,  26.8012,  26.8009,22.0974, 22.0974,  199.5590146,199.562,    98.862,       0.136,  12.3413,    4.5715,    0.179,     nd,  0.23,  2.52,   0.13,  0.01,     0
RR1804,     13,  2018-04-01,  14,      1,  -110.00012,16.16596,  1198.862,    34.57,  34.5686,   3.8046,   3.8048,27.4734, 27.4734,  24.66608868, 24.666,     7.774,      0.0721,  12.3073,    4.6105,   0.0647,  7.995,  3.26,107.13,  47.43,  0.02,     0
RR1804,     13,  2018-04-01,  14,      2,  -110.00012,16.16596,  1099.152,  34.5615,  34.5596,   4.0671,    4.069,27.4392, 27.4392,  19.19213322, 19.193,     6.087,      0.0719,  12.3076,    4.6102,   0.0636,     nd,   3.3,105.85,  47.92,  0.01,     0
RR1804,     13,  2018-04-01,  14,      3,  -110.00012,16.16596,   999.923,  34.5502,  34.5484,   4.4616,   4.4612,27.3879, 27.3879,  12.06335991, 12.065,     3.862,      0.0724,  12.3089,    4.6088,   0.0640,   8.21,  3.24, 90.91,  47.98,  0.01,     0
RR1804,     13,  2018-04-01,  14,      4,  -110.00012,16.16596,   899.895,  34.5414,  34.5395,   5.0553,   5.0556, 27.314,  27.314,  3.702008344,  3.702,     1.202,      0.0733,  12.3091,    4.6085,   0.0611,     nd,  3.32, 86.85,  47.33,  0.02,     0
RR1804,     13,  2018-04-01,  14,      5,  -110.00012,16.16596,   800.091,  34.5385,  34.5364,   5.5271,   5.5267,27.2553, 27.2553,  1.405444197,  1.405,     0.461,      0.0729,  12.3073,    4.6105,   0.0606,  7.559,  3.27, 79.41,  43.92,  0.03,     0
RR1804,     13,  2018-04-01,  14,      6,  -110.00012,16.16598,   700.221,  34.5378,  34.5357,   6.0999,   6.0999,27.1828, 27.1828,   1.04350949,  1.044,     0.347,      0.0732,  12.3065,    4.6115,   0.0555,     nd,  3.25, 71.96,  43.47,  0.01,     0
RR1804,     13,  2018-04-01,  14,      7,  -110.00012,16.16598,   599.264,  34.5402,   34.538,   6.8578,   6.8577,27.0839, 27.0839,  0.982758078,  0.982,     0.333,      0.0730,  12.3071,    4.6107,   0.0532,     nd,  3.17, 65.54,  40.31,  0.02,     0
RR1804,     13,  2018-04-01,  14,      8,  -110.00008,  16.166,    499.39,  34.5574,  34.5553,   7.8508,   7.8507,26.9559, 26.9559,  0.922021092,  0.921,     0.319,      0.0732,  12.3086,     4.609,   0.0508,  7.517,  3.02, 57.54,  36.56,  0.01,     0
RR1804,     13,  2018-04-01,  14,      9,  -110.00012,16.16598,   449.583,  34.5805,  34.5783,   8.5899,   8.5906,26.8618, 26.8618,  0.934278595,  0.936,     0.329,      0.0733,  12.3094,    4.6082,   0.0526,  7.528,  2.85, 46.66,  33.38,  0.03,     0
RR1804,     13,  2018-04-01,  14,     10,  -110.00012,16.16596,   400.192,   34.605,  34.6028,   9.1366,   9.1371, 26.794,  26.794,  0.788254509,  0.787,      0.28,      0.0737,  12.3108,    4.6065,   0.0508,  7.535,  2.83, 43.54,  33.52,  0.02,     0
RR1804,     13,  2018-04-01,  14,     11,  -110.00014,16.16596,   374.517,  34.6201,  34.6181,    9.453,   9.4515, 26.754,  26.754,  0.773067356,  0.774,     0.278,      0.0734,  12.3115,    4.6057,   0.0507,  7.549,  2.77, 43.64,  32.42,  0.05,     0
RR1804,     13,  2018-04-01,  14,     12,  -110.00014,16.16596,   350.028,  34.6465,  34.6446,    9.891,   9.8913,26.7013, 26.7013,  0.760932123,   0.76,     0.275,      0.0733,  12.3132,    4.6038,   0.0507,     nd,  2.76, 39.27,  29.41,  0.56,  0.02
RR1804,     13,  2018-04-01,  14,     13,  -110.00014,16.16596,   300.102,  34.6837,  34.6819,  10.5387,  10.5389,26.6179, 26.6179,  0.770125867,   0.77,     0.283,      0.0733,  12.3166,    4.5998,   0.0507,  7.557,  2.67, 35.31,  25.31,  1.37,  0.05
RR1804,     13,  2018-04-01,  14,     14,   -110.0001,16.16598,   250.107,  34.7127,  34.7108,  11.0898,  11.0899,26.5412, 26.5412,  0.779316018,   0.78,      0.29,      0.0727,  12.3194,    4.5966,   0.0507,     nd,  2.65, 32.34,  24.66,  1.56,     0
RR1804,     13,  2018-04-01,  14,     15,  -110.00011,16.16598,     200.5,  34.7517,  34.7498,  11.7226,  11.7224,26.4537, 26.4537,  0.806782615,  0.807,     0.304,      0.0699,   12.322,    4.5936,   0.0507,     nd,  2.56, 30.98,  24.55,  1.51,     0
RR1804,     13,  2018-04-01,  14,     16,  -110.00014,16.16596,   175.361,  34.7639,  34.7621,    12.12,  12.1203,26.3872, 26.3872,  0.770298967,  0.769,     0.293,      0.0704,   12.324,    4.5913,   0.0507,   7.57,  2.58, 29.65,  22.38,   1.7,     0
RR1804,     13,  2018-04-01,  14,     17,  -110.00012,16.16598,   150.459,  34.7633,  34.7615,  12.7203,  12.7212,26.2692, 26.2692,  0.721667375,  0.721,     0.277,       0.131,  12.3273,    4.5876,   0.0507,     nd,  2.59, 29.46,  22.87,  2.27,  0.09
RR1804,     13,  2018-04-01,  14,     18,  -110.00012,16.16598,   141.377,  34.7602,  34.7581,  13.1822,  13.1891,26.1744, 26.1744,  0.703462296,  0.705,     0.274,       0.259,  12.3304,     4.584,   0.0560,  7.584,  2.54, 27.89,  23.11,  1.93,   0.1
RR1804,     13,  2018-04-01,  14,     19,  -110.00014,16.16598,   130.342,  34.7532,  34.7514,  13.5701,  13.5786,26.0896, 26.0896,  0.694383804,  0.695,     0.272,       0.483,  12.3403,    4.5726,   0.0879,     nd,  2.52, 26.02,  24.29,  1.04,     0
RR1804,     13,  2018-04-01,  14,     20,  -110.00014,16.16596,    120.42,  34.7412,  34.7395,  13.9825,  13.9871,25.9944, 25.9944,  0.676173281,  0.675,     0.267,       0.694,  12.3445,    4.5679,    0.171,  7.611,  2.48,  25.1,  25.38,  0.17,     0
RR1804,     13,  2018-04-01,  14,     21,  -110.00013,16.16598,   100.564,  34.6206,  34.6188,   15.727,  15.7329,25.5213, 25.5213,  5.936005425,  5.937,     2.424,       0.251,  12.3231,    4.5924,    0.699,  7.614,  2.27, 18.15,  22.74,   0.1,     0
RR1804,     13,  2018-04-01,  14,     22,  -109.99984,16.16588,    70.425,  34.1924,  34.1912,  19.9034,  19.9101,24.1745, 24.1745,  135.7190596, 135.72,    59.758,        1.11,  12.3761,    4.5319,     8.59,     nd,  0.98,  6.68,   6.85,  0.39,  0.07
RR1804,     13,  2018-04-01,  14,     23,  -109.99988,16.16588,    50.702,  34.2627,  34.2622,  25.6682,  25.6716,22.5833, 22.5833,  200.3320903,200.334,    97.517,       0.258,  12.3516,    4.5597,     52.1,     nd,  0.31,   3.5,   0.03,  0.01,     0
RR1804,     13,  2018-04-01,  14,     24,  -109.99988,16.16584,     2.271,   33.996,  33.9945,  26.9309,   26.931,21.9838, 21.9838,  199.7157391,199.719,    99.089,      0.0802,  12.3399,     4.573,      881,  7.657,  0.21,   2.7,   0.06,  0.01,  0.03
RR1804,     14,  2018-04-01,  15,      1,  -110.00016,15.62426,  1199.906,  34.5688,  34.5673,   3.8711,   3.8714,27.4658, 27.4658,    26.691886, 26.693,     8.426,      0.0715,  12.3066,    4.6113,   0.0668,  7.978,  3.37,107.78,  47.67,  0.02,  0.01
RR1804,     14,  2018-04-01,  15,      2,  -110.00016,15.62429,  1101.551,  34.5605,  34.5586,   4.1161,   4.1158,27.4334, 27.4334,  20.92593058, 20.926,     6.644,      0.0706,  12.3071,    4.6107,   0.0657,  8.199,  3.44,102.81,  48.08,  0.03,     0
RR1804,     14,  2018-04-01,  15,      3,  -110.00018,15.62426,  1000.443,  34.5502,  34.5482,    4.469,   4.4693,27.3871, 27.3871,  14.03134709, 14.033,     4.493,      0.0721,  12.3084,    4.6093,   0.0665,   8.24,  3.46, 95.78,  48.27,  0.01,  0.02
RR1804,     14,  2018-04-01,  15,      4,  -110.00014, 15.6243,   901.541,  34.5379,  34.5355,   4.8956,      4.9,27.3294, 27.3294,  6.832034594,  6.831,     2.209,      0.0722,  12.3098,    4.6077,   0.0669,  7.586,  3.44,  91.6,  48.03,  0.02,  0.01
RR1804,     14,  2018-04-01,  15,      5,  -110.00018,15.62424,   799.788,   34.537,  34.5348,   5.3452,   5.3483,27.2757, 27.2757,  2.479251675,   2.48,     0.811,      0.0729,  12.3092,    4.6084,   0.0637,     nd,  3.44,  82.3,  46.69,  0.02,  0.02
RR1804,     14,  2018-04-01,  15,      6,  -110.00016,15.62428,   700.149,  34.5389,  34.5367,   5.9595,   5.9604,27.2014, 27.2014,  1.122589007,  1.122,     0.372,      0.0727,  12.3063,    4.6117,   0.0637,  7.556,  3.37, 76.94,  44.26,  0.02,     0
RR1804,     14,  2018-04-01,  15,      7,  -110.00016,15.62428,   600.167,  34.5493,   34.547,   6.9495,   6.9497,27.0786, 27.0786,  1.010146643,  1.009,     0.342,      0.0733,  12.3068,    4.6111,   0.0616,     nd,  3.28, 64.81,  39.44,  0.01,     0
RR1804,     14,  2018-04-01,  15,      8,  -110.00018,15.62428,   499.945,  34.5619,  34.5597,   7.8527,   7.8524,26.9592, 26.9592,  1.013307053,  1.013,     0.351,      0.0734,  12.3088,    4.6088,   0.0569,  7.542,  3.18, 56.44,  36.25,  0.03,     0
RR1804,     14,  2018-04-01,  15,      9,  -110.00018,15.62428,   451.185,  34.5721,    34.57,   8.3189,   8.3195,26.8968, 26.8968,  0.982937136,  0.984,     0.344,      0.0733,  12.3096,    4.6079,   0.0546,     nd,  3.11, 51.68,  34.83,  0.02,     0
RR1804,     14,  2018-04-01,  15,     10,  -110.00016,15.62428,   399.949,  34.5964,  34.5942,   8.9793,   8.9782,26.8124, 26.8124,  0.955627338,  0.956,      0.34,      0.0747,  12.3111,    4.6062,   0.0520,  7.556,  3.01, 45.94,  32.99,  0.12,  0.02
RR1804,     14,  2018-04-01,  15,     11,  -110.00014,15.62426,   350.967,  34.6274,  34.6247,   9.5785,   9.5748,26.7386, 26.7386,  0.821776838,  0.821,     0.295,      0.0733,   12.312,    4.6052,   0.0507,     nd,  2.93, 40.92,  31.72,  0.14,     0
RR1804,     14,  2018-04-01,  15,     12,  -110.00016,15.62426,   300.226,  34.6615,  34.6595,  10.2442,  10.2453,26.6518, 26.6518,  0.812714691,  0.812,     0.296,      0.0718,  12.3143,    4.6025,   0.0507,   7.57,  2.83, 36.15,  29.36,  0.98,     0
RR1804,     14,  2018-04-01,  15,     13,  -110.00016,15.62428,   251.536,  34.6994,  34.6975,    10.88,  10.8794,26.5686, 26.5686,  0.840177656,   0.84,     0.311,      0.0695,  12.3174,    4.5988,   0.0507,  7.569,  2.76, 33.28,  27.27,  1.72,     0
RR1804,     14,  2018-04-01,  15,     14,  -110.00016,15.62426,   226.164,  34.7178,  34.7157,  11.2116,  11.2012,26.5225, 26.5225,  0.855436681,  0.856,     0.319,      0.0685,  12.3194,    4.5966,   0.0507,     nd,  2.73, 31.82,  26.21,  1.54,     0
RR1804,     14,  2018-04-01,  15,     15,  -110.00016,15.62426,   201.006,   34.741,  34.7391,   11.602,   11.602,26.4679, 26.4679,  0.828082398,  0.827,     0.311,      0.0705,  12.3221,    4.5935,   0.0507,  7.586,  2.72, 31.46,  24.84,  1.31,  0.02
RR1804,     14,  2018-04-01,  15,     16,  -110.00016,15.62426,   175.873,  34.7479,  34.7459,  11.8556,  11.8553, 26.425,  26.425,  0.822027912,  0.821,      0.31,      0.0705,   12.323,    4.5925,   0.0538,     nd,  2.71, 30.35,  26.06,  1.51,  0.04
RR1804,     14,  2018-04-01,  15,     17,  -110.00018,15.62424,   151.428,  34.7601,  34.7582,  12.1588,  12.1587,26.3762, 26.3762,  0.697234601,  0.698,     0.265,      0.0742,   12.325,    4.5902,    0.102,  7.598,  2.72,  29.7,  23.31,  1.64,  0.03
RR1804,     14,  2018-04-01,  15,     18,  -110.00016,15.62428,    122.13,  34.7569,  34.7551,  12.9713,  12.9702,26.2137, 26.2137,  0.733887104,  0.735,     0.284,       0.141,  12.3255,    4.5896,    0.429,  7.613,  2.71, 27.74,  23.23,  1.62,  0.09
RR1804,     14,  2018-04-01,  15,     19,  -110.00018,15.62424,   101.426,  34.7261,  34.7254,  14.2821,  14.2786, 25.919,  25.919,  0.749328163,   0.75,     0.298,       0.541,  12.3345,    4.5794,     1.60,     nd,  2.61, 23.44,  26.11,  0.03,     0
RR1804,     14,  2018-04-01,  15,     20,  -110.00018,15.62424,    91.182,   34.678,   34.669,  15.4382,  15.4944,25.6299, 25.6299,   1.09383999,  1.093,     0.444,       0.498,  12.3273,    4.5875,     3.25,   7.62,  2.53, 20.28,  27.32,  0.04,     0
RR1804,     14,  2018-04-01,  15,     21,  -110.00018,15.62428,    76.027,  34.3563,  34.3547,  17.4041,  17.4042,24.9269, 24.9269,  61.88246206, 61.883,    26.045,       0.735,  12.3496,     4.562,     8.86,     nd,  1.85, 13.64,  18.78,  0.18,  0.01
RR1804,     14,  2018-04-01,  15,     22,  -110.00014,15.62428,      61.7,  34.2111,    34.21,  20.8818,  20.8547,23.9286, 23.9286,  162.0993153,162.103,    72.649,        1.44,  12.4137,    4.4895,     29.2,  7.649,  0.77,  4.43,   3.83,  0.17,  0.19
RR1804,     14,  2018-04-01,  15,     23,  -110.00018,15.62428,     41.61,  34.3986,  34.3994,  25.4381,  25.4214, 22.756,  22.756,  205.7400543,205.743,    99.855,       0.140,  12.3499,    4.5617,     80.8,     nd,  0.29,  2.16,   0.22,  0.05,  0.04
RR1804,     14,  2018-04-01,  15,     24,   -110.0002,15.62428,     3.201,  34.0238,  34.0221,   26.805,  26.8021,22.0448, 22.0448,  199.2788134, 199.28,    98.685,      0.0183,  12.3459,    4.5663,  1.11E+3,  7.799,  0.22,   1.3,   0.29,  0.01,  0.03
RR1804,     15,  2018-04-01,  16,      1,  -109.99844,15.07779,  1199.719,  34.5681,  34.5669,   3.7887,   3.7888,27.4735, 27.4735,  29.98860798, 29.988,     9.447,      0.0689,  12.3066,    4.6114,   0.0726,  8.218,  3.26,106.42,  45.78,     0,     0
RR1804,     15,  2018-04-01,  16,      2,  -109.99844,15.07778,  1101.076,  34.5608,  34.5592,   4.1009,    4.101,27.4352, 27.4352,  22.20030519,   22.2,     7.046,      0.0691,   12.307,    4.6108,   0.0676,  8.253,    nd,    nd,     nd,    nd,    nd
RR1804,     15,  2018-04-01,  16,      3,  -109.99844,15.07778,  1000.795,  34.5519,  34.5501,   4.4433,   4.4432,27.3912, 27.3912,  15.16279777, 15.163,     4.852,      0.0696,   12.308,    4.6097,   0.0697,  7.583,  3.35, 94.87,  46.83,  0.05,     0
RR1804,     15,  2018-04-01,  16,      4,  -109.99841,15.07778,   901.059,  34.5387,  34.5368,   4.9638,   4.9648,27.3223, 27.3223,  6.199368981,  6.199,     2.008,      0.0706,  12.3097,    4.6078,   0.0614,     nd,  3.35, 79.54,  44.48,     0,     0
RR1804,     15,  2018-04-01,  16,      5,  -109.99844,15.07776,   800.234,  34.5347,  34.5327,   5.5336,   5.5334,27.2514, 27.2514,  2.342415888,  2.342,     0.769,      0.0713,  12.3097,    4.6079,   0.0584,  7.549,  3.34, 79.79,  44.71,     0,     0
RR1804,     15,  2018-04-01,  16,      6,  -109.99844,15.07774,   700.153,  34.5358,  34.5337,   6.1293,   6.1299,27.1775, 27.1775,  1.146953667,  1.147,     0.382,      0.0724,  12.3078,    4.6099,   0.0615,     nd,   3.3, 72.74,  42.12,  0.01,     0
RR1804,     15,  2018-04-01,  16,      7,  -109.99844, 15.0778,   599.904,  34.5366,  34.5345,   6.7595,   6.7588,27.0944, 27.0944,  1.566920236,  1.568,      0.53,      0.0730,  12.3084,    4.6093,   0.0601,  7.528,  3.23, 61.89,  39.95,  0.01,     0
RR1804,     15,  2018-04-01,  16,      8,  -109.99844,15.07776,   499.851,  34.5538,  34.5518,   7.8028,   7.8021,26.9601, 26.9601,  1.247614197,  1.249,     0.432,      0.0732,  12.3095,    4.6081,   0.0560,     nd,  3.09, 53.55,  36.32,     0,     0
RR1804,     15,  2018-04-01,  16,      9,  -109.99844,15.07778,   449.835,  34.5789,  34.5766,   8.5085,   8.5176,26.8732, 26.8732,  1.043824106,  1.044,     0.367,      0.0733,  12.3103,    4.6071,   0.0509,  7.544,  3.03, 47.85,   33.6,  0.01,     0
RR1804,     15,  2018-04-01,  16,     10,  -109.99844,15.07776,   400.357,  34.6034,  34.6019,   9.1773,   9.1733,26.7862, 26.7862,  0.809564834,  0.811,     0.289,      0.0733,  12.3118,    4.6054,   0.0509,     nd,  2.92, 43.41,  31.09,  0.22,     0
RR1804,     15,  2018-04-01,  16,     11,  -109.99844,15.07776,    350.77,  34.6381,   34.636,   9.8574,   9.8573,26.7004, 26.7004,  0.849200994,  0.848,     0.307,      0.0731,  12.3128,    4.6042,   0.0507,     nd,  2.84, 38.27,  29.15,  0.58,     0
RR1804,     15,  2018-04-01,  16,     12,   -109.9984,15.07777,   300.567,  34.6778,  34.6758,  10.5695,  10.5697,26.6079, 26.6079,  0.803617428,  0.804,     0.296,      0.0720,  12.3161,    4.6004,   0.0507,  7.566,  2.75, 33.64,  26.53,   1.4,  0.17
RR1804,     15,  2018-04-01,  16,     13,  -109.99844,15.07778,   251.062,  34.7126,  34.7109,  11.0873,  11.0944,26.5416, 26.5416,  0.782359916,  0.783,     0.291,      0.0703,  12.3186,    4.5975,   0.0507,     nd,  2.68, 31.82,  25.38,  1.56,     0
RR1804,     15,  2018-04-01,  16,     14,  -109.99844,15.07776,   226.087,  34.7283,   34.726,  11.3724,  11.3719,26.5011, 26.5011,  0.678883832,  0.678,     0.254,      0.0694,  12.3192,    4.5968,   0.0507,   7.58,  2.66, 31.06,  25.79,  1.26,     0
RR1804,     15,  2018-04-01,  16,     15,  -109.99842,15.07776,   200.938,  34.7287,   34.727,  11.6164,  11.6156,26.4557, 26.4557,  0.721536253,  0.721,     0.271,      0.0714,  12.3193,    4.5967,   0.0507,     nd,  2.69, 30.83,  23.82,  0.88,     0
RR1804,     15,  2018-04-01,  16,     16,  -109.99842,15.07776,   175.041,  34.7327,  34.7309,  11.8958,  11.8961,26.4056, 26.4056,  0.764195947,  0.763,     0.289,      0.0711,  12.3209,    4.5948,   0.0507,     nd,  2.66, 29.01,  25.28,   0.7,     0
RR1804,     15,  2018-04-01,  16,     17,  -109.99844,15.07776,    150.44,  34.7604,  34.7592,  12.5761,  12.5729,26.2954, 26.2954,  0.730783749,   0.73,      0.28,       0.113,  12.3244,    4.5909,   0.0507,  7.591,  2.61, 27.37,   23.8,  1.91,     0
RR1804,     15,  2018-04-01,  16,     18,  -109.99842,15.07776,   126.056,  34.7626,  34.7608,  13.3629,  13.3626,26.1392, 26.1392,  0.685214053,  0.686,     0.268,       0.354,  12.3359,    4.5777,   0.0507,     nd,  2.55, 24.77,  25.16,  0.72,     0
RR1804,     15,  2018-04-01,  16,     19,  -109.99842,15.07774,    100.79,  34.6829,  34.6836,  15.5701,  15.5489,25.6045, 25.6045,  1.572243492,  1.571,      0.64,       0.351,  12.3282,    4.5865,    0.100,   7.61,  2.43, 18.92,  27.18,  0.06,     0
RR1804,     15,  2018-04-01,  16,     20,  -109.99844,15.07776,    91.357,  34.6358,  34.6337,  16.1782,  16.1782,25.4299, 25.4299,  4.138508152,  4.138,     1.705,       0.314,   12.326,    4.5891,    0.147,     nd,  2.38, 18.15,  26.75,  0.12,     0
RR1804,     15,  2018-04-01,  16,     21,  -109.99844,15.07774,    81.116,  34.5778,  34.5761,  16.9159,  16.9141,25.2132, 25.2132,  10.85749774, 10.858,     4.534,       0.435,   12.329,    4.5856,    0.257,  7.722,  2.27, 15.11,  25.22,  0.05,     0
RR1804,     15,  2018-04-01,  16,     22,  -109.99844,15.07778,    61.768,  34.1651,  34.1606,  21.9737,  21.9891,23.5943, 23.5943,  178.4093073,178.411,    81.493,        1.15,   12.402,    4.5027,     1.21,     nd,  0.59,  3.97,   1.52,  0.14,     0
RR1804,     15,  2018-04-01,  16,     23,  -109.99844,15.07776,     50.99,  34.2368,  34.2383,  25.5453,  25.5775,22.6016, 22.6016,  203.0574517, 203.06,    98.626,       0.285,  12.3671,    4.5421,     2.15,  7.696,  0.28,  1.96,   0.08,  0.03,     0
RR1804,     15,  2018-04-01,  16,     24,  -109.99842,15.07776,     2.333,  33.7267,  33.7252,  27.4962,  27.4967,21.6006, 21.6006,  197.9552968,197.959,    98.952,      0.0938,  12.3474,    4.5645,     15.0,     nd,  0.21,  1.13,   0.05,  0.03,     0
RR1804,     16,  2018-04-02,  17,      1,  -109.99994, 14.5409,  1200.278,   34.567,  34.5657,   3.8771,   3.8773,27.4638, 27.4638,  27.21811221,  27.22,     8.593,      0.0642,  12.3081,    4.6097,   0.0628,    8.2,  3.34, 105.6,  47.41,  0.01,     0
RR1804,     16,  2018-04-02,  17,      2,  -109.99992,14.54089,  1100.924,  34.5577,  34.5561,   4.1487,   4.1489,27.4278, 27.4278,  20.86217153, 20.862,     6.629,      0.0522,  12.3088,    4.6089,   0.0631,  8.248,    nd,    nd,     nd,    nd,    nd
RR1804,     16,  2018-04-02,  17,      3,  -109.99994, 14.5409,  1000.509,  34.5459,  34.5439,   4.5686,   4.5686,27.3729, 27.3729,  12.85742986, 12.858,     4.126,      0.0685,  12.3095,    4.6081,   0.0623,     nd,  3.44, 93.07,  47.62,  0.01,     0
RR1804,     16,  2018-04-02,  17,      4,  -109.99994, 14.5409,   901.129,  34.5377,  34.5357,   5.0106,   5.0113,27.3162, 27.3162,  6.089897151,  6.091,     1.975,      0.0704,  12.3109,    4.6064,   0.0621,    7.6,  3.43,  86.3,  47.31,  0.01,     0
RR1804,     16,  2018-04-02,  17,      5,  -109.99992,14.54088,   800.512,  34.5298,  34.5277,   5.6075,   5.6077,27.2387, 27.2387,  3.334181238,  3.335,     1.097,      0.0709,  12.3106,    4.6067,   0.0573,     nd,  3.38, 77.52,  45.74,  0.01,     0
RR1804,     16,  2018-04-02,  17,      6,  -109.99992, 14.5409,   700.714,  34.5262,  34.5241,    6.235,   6.2331,27.1564, 27.1564,  3.127566552,  3.126,     1.043,      0.0712,   12.312,    4.6052,   0.0575,     nd,  3.31, 69.62,  43.99,  0.02,     0
RR1804,     16,  2018-04-02,  17,      7,  -109.99992, 14.5409,   600.451,  34.5383,  34.5361,   7.1215,   7.1222,27.0463, 27.0463,  1.798239281,  1.798,     0.613,      0.0730,  12.3103,    4.6071,   0.0555,     nd,  3.23, 59.76,   40.6,  0.01,  0.06
RR1804,     16,  2018-04-02,  17,      8,  -109.99994, 14.5409,   499.829,  34.5491,  34.5469,   8.0708,   8.0711,26.9169, 26.9169,  2.224498399,  2.223,     0.774,      0.0732,  12.3133,    4.6036,   0.0526,  7.561,  3.04, 49.81,  38.36,  0.01,     0
